,label,Disease Name,circBase ID
10059,0,Osteosarcoma,hsa_circ_0011946
10060,0,Osteosarcoma,hsa_circ_0093859
10061,0,Osteosarcoma,hsa_circ_0108942
10062,0,Breast cancer,hsa_circ_0002346
10063,0,Osteosarcoma,hsa_circ_0068033
10064,0,Breast cancer,hsa_circ_0016347
10065,0,Breast cancer,hsa_circ_0071989
10066,0,Breast cancer,hsa_circ_0002052
10067,0,Breast cancer,hsa_circ_0001564
10068,0,Osteosarcoma,hsa_circ_0003838
10069,0,Osteosarcoma,hsa_circ_0057129
10070,0,Breast cancer,hsa_circ_0001821
10071,0,Osteosarcoma,hsa_circ_0086241
10072,0,Osteosarcoma,hsa_circ_0000981
10073,0,Osteosarcoma,hsa_circ_0002220
10074,0,Osteosarcoma,hsa_circ_0000893
10075,0,Osteosarcoma,hsa_circ_0001283
10076,0,Osteosarcoma,hsa_circ_0018293
10077,0,Osteosarcoma,hsa_circ_0000911
10078,0,Osteosarcoma,hsa_circ_0000098
10079,0,Osteosarcoma,hsa_circ_0000732
10080,0,Osteosarcoma,hsa_circ_0008945
10081,0,Osteosarcoma,hsa_circ_0004214
10082,0,Osteosarcoma,hsa_circ_0001667
10083,0,Osteosarcoma,hsa_circ_0002874
10084,0,Osteosarcoma,hsa_circ_0107327
10085,0,Osteosarcoma,hsa_circ_0006528
10086,0,Breast cancer,hsa_circ_0056288
10087,0,Breast cancer,hsa_circ_0009910
10088,0,Osteosarcoma,hsa_circ_0092276
10089,0,Osteosarcoma,hsa_circ_0085495
10090,0,Thoracic aortic dissection,hsa_circ_0004771
10091,0,Hepatic steatosis,hsa_circ_0004771
10092,0,Oral squamous cell carcinoma,hsa_circ_0035381
10093,0,Oral squamous cell carcinoma,hsa_circ_0075001
10094,0,Acute myeloid leukemia,hsa_circ_0013339
10095,0,Oral squamous cell carcinoma,hsa_circ_0004277
10096,0,Oral squamous cell carcinomas,hsa_circ_0075001
10097,0,Oral squamous cell carcinomas,hsa_circ_0004277
10098,0,Oral squamous cell carcinomas,hsa_circ_0035381
10099,0,Oral squamous cell carcinomas,hsa_circ_0004136
10100,0,Oral squamous cell carcinomas,hsa_circ_0017446
10101,0,Oral squamous cell carcinoma,hsa_circ_0004136
10102,0,Oral squamous cell carcinoma,hsa_circ_0017446
10103,0,Acute myeloid leukemia,hsa_circ_0020396
10104,0,Hirschsprung disease,hsa_circ_0067531
10105,0,Hirschsprung disease,hsa_circ_0085154
10106,0,Hirschsprung disease,hsa_circ_0000130
10107,0,Hirschsprung disease,hsa_circ_0001727
10108,0,Hirschsprung disease,hsa_circ_0005075
10109,0,Hirschsprung disease,hsa_circ_0005986
10110,0,Hirschsprung disease,hsa_circ_0004018
10111,0,Hirschsprung disease,hsa_circ_0007874
10112,0,Hirschsprung disease,hsa_circ_0075736
10113,0,Endometrial cancer,hsa_circ_0008719
10114,0,Endometrial cancer,hsa_circ_0005397
10115,0,Pancreatic ductal adenocarcinoma,hsa_circ_0002577
10116,0,Pancreatic ductal adenocarcinoma,hsa_circ_0109046
10117,0,Endometrial cancer,hsa_circ_0000257
10118,0,Endometrial cancer,hsa_circ_0005785
10119,0,Endometrial cancer,hsa_circ_0078297
10120,0,Endometrial cancer,hsa_circ_0006913
10121,0,Endometrial cancer,hsa_circ_0041150
10122,0,Basal cell carcinoma,hsa_circ_0018004
10123,0,Cutaneous squamous cell carcinoma,hsa_circ_0007915
10124,0,Liver cancer,hsa_circ_0070933
10125,0,Liver cancer,hsa_circ_0001955
10126,0,Primary hepatic carcinoma,hsa_circ_0070933
10127,0,Primary hepatic carcinoma,hsa_circ_0001955
10128,0,Primary hepatic carcinoma,hsa_circ_0008732
10129,0,Liver cancer,hsa_circ_0070934
10130,0,Primary hepatic carcinoma,hsa_circ_0070934
10131,0,Basal cell carcinoma,hsa_circ_0092278
10132,0,Cutaneous squamous cell carcinoma,hsa_circ_0003028
10133,0,Cutaneous squamous cell carcinoma,hsa_circ_0092278
10134,0,Basal cell carcinoma,hsa_circ_0008604
10135,0,Cutaneous squamous cell carcinoma,hsa_circ_0008604
10136,0,Cutaneous squamous cell carcinoma,hsa_circ_0001173
10137,0,Cutaneous squamous cell carcinoma,hsa_circ_0000842
10138,0,Basal cell carcinoma,hsa_circ_0007915
10139,0,Primary hepatic carcinoma,hsa_circ_0005912
10140,0,Cutaneous squamous cell carcinoma,hsa_circ_0018004
10141,0,Basal cell carcinoma,hsa_circ_0001173
10142,0,Basal cell carcinoma,hsa_circ_0000842
10143,0,Liver cancer,hsa_circ_0008732
10144,0,Basal cell carcinoma,hsa_circ_0003028
10145,0,Liver cancer,hsa_circ_0005912
10146,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0001461
10147,0,Colon cancer,hsa_circ_0024108
10148,0,Colon cancer,hsa_circ_0058106
10149,0,Colon cancer,hsa_circ_0036722
10150,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0001006
10151,0,Colon cancer,hsa_circ_0002260
10152,0,Colon cancer,hsa_circ_0001189
10153,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0031583
10154,0,Colon cancer,hsa_circ_0058107
10155,0,Diabetes retinopathy,hsa_circ_0004771
10156,0,Cervical carcinoma,hsa_circ_0091894
10157,0,Papillary thyroid carcinoma,hsa_circ_0031288
10158,0,Cervical carcinoma,hsa_circ_0081342
10159,0,Cervical carcinoma,hsa_circ_0003505
10160,0,Cervical carcinoma,hsa_circ_0004846
10161,0,Cervical carcinoma,hsa_circ_0067103
10162,0,Cervical carcinoma,hsa_circ_0008016
10163,0,Cervical carcinoma,hsa_circ_0021553
10164,0,Cervical carcinoma,hsa_circ_0079891
10165,0,Cervical carcinoma,hsa_circ_0064557
10166,0,Cervical carcinoma,hsa_circ_0078738
10167,0,Cervical carcinoma,hsa_circ_0092315
10168,0,Cervical carcinoma,hsa_circ_0000516
10169,0,Cervical carcinoma,hsa_circ_0015278
10170,0,Papillary thyroid carcinoma,hsa_circ_0018289
10171,0,Papillary thyroid carcinoma,hsa_circ_0034912
10172,0,Cervical cancer,hsa_circ_0091894
10173,0,Cervical cancer,hsa_circ_0079891
10174,0,Papillary thyroid carcinoma,hsa_circ_0001187
10175,0,Cervical cancer,hsa_circ_0021553
10176,0,Cervical cancer,hsa_circ_0008016
10177,0,Cervical cancer,hsa_circ_0003505
10178,0,Cervical cancer,hsa_circ_0015278
10179,0,Cervical cancer,hsa_circ_0004458
10180,0,Papillary thyroid carcinoma,hsa_circ_0011021
10181,0,Papillary thyroid carcinoma,hsa_circ_0001212
10182,0,Papillary thyroid carcinoma,hsa_circ_0091822
10183,0,Papillary thyroid carcinoma,hsa_circ_0089231
10184,0,Cervical cancer,hsa_circ_0002111
10185,0,Papillary thyroid carcinoma,hsa_circ_0008844
10186,0,Cervical cancer,hsa_circ_0067103
10187,0,Papillary thyroid carcinoma,hsa_circ_0087432
10188,0,Cervical cancer,hsa_circ_0092315
10189,0,Cervical cancer,hsa_circ_0081342
10190,0,Papillary thyroid carcinoma,hsa_circ_0069399
10191,0,Papillary thyroid carcinoma,hsa_circ_0002343
10192,0,Cervical cancer,hsa_circ_0000516
10193,0,Cervical carcinoma,hsa_circ_0004458
10194,0,Cervical carcinoma,hsa_circ_0002111
10195,0,Cervical cancer,hsa_circ_0004846
10196,0,Cervical cancer,hsa_circ_0078738
10197,0,Papillary thyroid carcinoma,hsa_circ_0007928
10198,0,Cervical cancer,hsa_circ_0064557
10199,0,Acne,hsa_circ_0000175
10200,0,Lupus nephritis,hsa_circ_0001073
10201,0,Lupus nephritis,hsa_circ_0086376
10202,0,Lupus nephritis,hsa_circ_0084927
10203,0,Acne,hsa_circ_0003922
10204,0,Acne,hsa_circ_0001819
10205,0,Acne,hsa_circ_0000219
10206,0,Lupus nephritis,hsa_circ_0005941
10207,0,Lupus nephritis,hsa_circ_0018168
10208,0,Lung adenocarcinoma,hsa_circ_0001461
10209,0,Lung adenocarcinoma,hsa_circ_0031583
10210,0,Non-small cell lung cancer,hsa_circ_0036722
10211,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0043256
10212,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0016760
10213,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0014130
10214,0,Non-small cell lung cancer,hsa_circ_0001189
10215,0,Non-small cell lung cancer,hsa_circ_0002260
10216,0,Non-small cell lung cancer,hsa_circ_0058106
10217,0,Non-small cell lung cancer,hsa_circ_0058107
10218,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0007385
10219,0,Non-small cell lung cancer,hsa_circ_0024108
10220,0,Endometrial cancer,hsa_circ_0031583
10221,0,Endometrial cancer,hsa_circ_0001006
10222,0,Colon cancer,hsa_circ_0002577
10223,0,Colon cancer,hsa_circ_0109046
10224,0,Endometrial cancer,hsa_circ_0001461
10225,0,Multiple sclerosis,hsa_circ_0038374
10226,0,Multiple sclerosis,hsa_circ_0108308
10227,0,Multiple sclerosis,hsa_circ_0032891
10228,0,Multiple sclerosis,hsa_circ_0054211
10229,0,Multiple sclerosis,hsa_circ_0005540
10230,0,Multiple system atrophy,hsa_circ_0001400
10231,0,Multiple system atrophy,hsa_circ_0035560
10232,0,Multiple system atrophy,hsa_circ_0106803
10233,0,Multiple system atrophy,hsa_circ_0056731
10234,0,Multiple system atrophy,hsa_circ_0000517
10235,0,Multiple system atrophy,hsa_circ_0005402
10236,0,Multiple system atrophy,hsa_circ_0000519
10237,0,Multiple system atrophy,hsa_circ_0024892
10238,0,Endometrial cancer,hsa_circ_0043256
10239,0,Non-small cell lung cancer,hsa_circ_0109046
10240,0,Non-small cell lung cancer,hsa_circ_0002577
10241,0,Endometrial cancer,hsa_circ_0016760
10242,0,Endometrial cancer,hsa_circ_0014130
10243,0,Endometrial cancer,hsa_circ_0007385
10244,0,Lupus nephritis,hsa_circ_0085495
10245,0,Breast cancer,hsa_circ_0000175
10246,0,Lupus nephritis,hsa_circ_0001785
10247,0,Lupus nephritis,hsa_circ_0108942
10248,0,Lupus nephritis,hsa_circ_0008717
10249,0,Lupus nephritis,hsa_circ_0000893
10250,0,Lupus nephritis,hsa_circ_0004619
10251,0,Breast cancer,hsa_circ_0000219
10252,0,Lupus nephritis,hsa_circ_0092276
10253,0,Lupus nephritis,hsa_circ_0086241
10254,0,Lupus nephritis,hsa_circ_0000981
10255,0,Breast cancer,hsa_circ_0001819
10256,0,Lupus nephritis,hsa_circ_0006528
10257,0,Lupus nephritis,hsa_circ_0006054
10258,0,Lupus nephritis,hsa_circ_0004214
10259,0,Lupus nephritis,hsa_circ_0103038
10260,0,Lupus nephritis,hsa_circ_0002874
10261,0,Breast cancer,hsa_circ_0003922
10262,0,Lupus nephritis,hsa_circ_0001982
10263,0,Lupus nephritis,hsa_circ_0001667
10264,0,Lupus nephritis,hsa_circ_0008945
10265,0,Lupus nephritis,hsa_circ_0068033
10266,0,Lupus nephritis,hsa_circ_0000732
10267,0,Lupus nephritis,hsa_circ_0057129
10268,0,Lupus nephritis,hsa_circ_0000911
10269,0,Lupus nephritis,hsa_circ_0000098
10270,0,Lupus nephritis,hsa_circ_0001875
10271,0,Lupus nephritis,hsa_circ_0003838
10272,0,Lupus nephritis,hsa_circ_0001824
10273,0,Lupus nephritis,hsa_circ_0001283
10274,0,Lupus nephritis,hsa_circ_0107327
10275,0,Lupus nephritis,hsa_circ_0093859
10276,0,Lupus nephritis,hsa_circ_0018293
10277,0,Lupus nephritis,hsa_circ_0002220
10278,0,Lupus nephritis,hsa_circ_0011946
10279,0,Systemic lupus erythematosus,hsa_circ_0005273
10280,0,Thoracic aortic dissection,hsa_circ_0005273
10281,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0001724
10282,0,Colorectal cancer,hsa_circ_0002260
10283,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0082333
10284,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0000504
10285,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0007031
10286,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0000069
10287,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0000677
10288,0,Colorectal cancer,hsa_circ_0001189
10289,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0001313
10290,0,Colorectal cancer,hsa_circ_0036722
10291,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0001451
10292,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0000567
10293,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0020397
10294,0,Colorectal cancer,hsa_circ_0058107
10295,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0048232
10296,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0074930
10297,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0007006
10298,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0008509
10299,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0084021
10300,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0014717
10301,0,Colorectal cancer,hsa_circ_0024108
10302,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0006174
10303,0,Colorectal cancer,hsa_circ_0058106
10304,0,Multiple system atrophy,hsa_circ_0000520
10305,0,Lupus nephritis,hsa_circ_0033144
10306,0,Lupus nephritis,hsa_circ_0001721
10307,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0001445
10308,0,Hepatoblastoma,hsa_circ_0046263
10309,0,Lung cancer,hsa_circ_0023110
10310,0,Lung cancer,hsa_circ_0078710
10311,0,Hepatoblastoma,hsa_circ_0069086
10312,0,Lung cancer,hsa_circ_0043534
10313,0,Lung cancer,hsa_circ_0062163
10314,0,Lung cancer,hsa_circ_0066077
10315,0,Lung cancer,hsa_circ_0023114
10316,0,Hepatoblastoma,hsa_circ_0000064
10317,0,Lung cancer,hsa_circ_0057336
10318,0,Lung cancer,hsa_circ_0072359
10319,0,Lung cancer,hsa_circ_0041731
10320,0,Lung cancer,hsa_circ_0017515
10321,0,Lung cancer,hsa_circ_0067745
10322,0,Lung cancer,hsa_circ_0005931
10323,0,Lung cancer,hsa_circ_0045510
10324,0,Hepatoblastoma,hsa_circ_0001847
10325,0,Lung cancer,hsa_circ_0040081
10326,0,Lung cancer,hsa_circ_0015756
10327,0,Lung cancer,hsa_circ_0079549
10328,0,Lung cancer,hsa_circ_0023117
10329,0,Hepatoblastoma,hsa_circ_0066147
10330,0,Hepatoblastoma,hsa_circ_0060733
10331,0,Hepatoblastoma,hsa_circ_0000676
10332,0,Pancreatic cancer,hsa_circ_0023117
10333,0,Pancreatic cancer,hsa_circ_0040081
10334,0,Pancreatic cancer,hsa_circ_0057336
10335,0,Pancreatic cancer,hsa_circ_0023110
10336,0,Pancreatic cancer,hsa_circ_0043534
10337,0,Pancreatic cancer,hsa_circ_0066077
10338,0,Pancreatic cancer,hsa_circ_0041731
10339,0,Pancreatic cancer,hsa_circ_0072359
10340,0,Pancreatic cancer,hsa_circ_0005931
10341,0,Pancreatic cancer,hsa_circ_0045510
10342,0,Pancreatic cancer,hsa_circ_0079549
10343,0,Pancreatic cancer,hsa_circ_0078710
10344,0,Pancreatic cancer,hsa_circ_0017515
10345,0,Pancreatic cancer,hsa_circ_0067745
10346,0,Hepatoblastoma,hsa_circ_0006988
10347,0,Pancreatic cancer,hsa_circ_0015756
10348,0,Hepatoblastoma,hsa_circ_0003600
10349,0,Pancreatic cancer,hsa_circ_0062163
10350,0,Pancreatic cancer,hsa_circ_0023114
10351,0,Lung adenocarcinoma,hsa_circ_0020397
10352,0,Lung adenocarcinoma,hsa_circ_0000504
10353,0,Colorectal cancer,hsa_circ_0012673
10354,0,Lung adenocarcinoma,hsa_circ_0007006
10355,0,Lung adenocarcinoma,hsa_circ_0000069
10356,0,Lung adenocarcinoma,hsa_circ_0001313
10357,0,Lung adenocarcinoma,hsa_circ_0007031
10358,0,Lung adenocarcinoma,hsa_circ_0001724
10359,0,Lung adenocarcinoma,hsa_circ_0048232
10360,0,Colorectal cancer,hsa_circ_0013958
10361,0,Lung adenocarcinoma,hsa_circ_0014717
10362,0,Lung adenocarcinoma,hsa_circ_0000567
10363,0,Lung adenocarcinoma,hsa_circ_0082333
10364,0,Lung adenocarcinoma,hsa_circ_0074930
10365,0,Lung adenocarcinoma,hsa_circ_0000677
10366,0,Lung adenocarcinoma,hsa_circ_0006174
10367,0,Lung adenocarcinoma,hsa_circ_0008509
10368,0,Lung adenocarcinoma,hsa_circ_0084021
10369,0,Lung adenocarcinoma,hsa_circ_0001451
10370,0,Endometrial cancer,hsa_circ_0014717
10371,0,Endometrial cancer,hsa_circ_0000069
10372,0,Endometrial cancer,hsa_circ_0000567
10373,0,Endometrial cancer,hsa_circ_0001724
10374,0,Endometrial cancer,hsa_circ_0020397
10375,0,Endometrial cancer,hsa_circ_0000504
10376,0,Endometrial cancer,hsa_circ_0007031
10377,0,Endometrial cancer,hsa_circ_0001313
10378,0,Endometrial cancer,hsa_circ_0001451
10379,0,Endometrial cancer,hsa_circ_0000677
10380,0,Endometrial cancer,hsa_circ_0007006
10381,0,Colorectal cancer,hsa_circ_0109046
10382,0,Colorectal cancer,hsa_circ_0002577
10383,0,Endometrial cancer,hsa_circ_0084021
10384,0,Endometrial cancer,hsa_circ_0074930
10385,0,Endometrial cancer,hsa_circ_0082333
10386,0,Endometrial cancer,hsa_circ_0048232
10387,0,Endometrial cancer,hsa_circ_0006174
10388,0,Endometrial cancer,hsa_circ_0008509
10389,0,Breast cancer,hsa_circ_0102953
10390,0,Breast cancer,hsa_circ_0073237
10391,0,Breast cancer,hsa_circ_0000437
10392,0,Breast cancer,hsa_circ_0000118
10393,0,Breast cancer,hsa_circ_0121603
10394,0,Breast cancer,hsa_circ_0001333
10395,0,Breast cancer,hsa_circ_0132250
10396,0,Breast cancer,hsa_circ_0007534
10397,0,Breast cancer,hsa_circ_0127664
10398,0,Breast cancer,hsa_circ_0004383
10399,0,Breast cancer,hsa_circ_0000594
10400,0,Breast cancer,hsa_circ_0046701
10401,0,Breast cancer,hsa_circ_0001649
10402,0,Breast cancer,hsa_circ_0032876
10403,0,Breast cancer,hsa_circ_0000915
10404,0,Breast cancer,hsa_circ_0000831
10405,0,Glioma,hsa_circ_0011946
10406,0,Breast cancer,hsa_circ_0028899
10407,0,Glioma,hsa_circ_0002220
10408,0,Glioma,hsa_circ_0107327
10409,0,Glioma,hsa_circ_0103038
10410,0,Glioma,hsa_circ_0001982
10411,0,Glioma,hsa_circ_0001785
10412,0,Glioma,hsa_circ_0108942
10413,0,Glioma,hsa_circ_0068033
10414,0,Glioma,hsa_circ_0004214
10415,0,Glioma,hsa_circ_0006528
10416,0,Glioma,hsa_circ_0008945
10417,0,Glioma,hsa_circ_0002874
10418,0,Glioma,hsa_circ_0085495
10419,0,Glioma,hsa_circ_0086241
10420,0,Glioma,hsa_circ_0092276
10421,0,Glioma,hsa_circ_0003838
10422,0,Glioma,hsa_circ_0001824
10423,0,Glioma,hsa_circ_0001875
10424,0,Glioma,hsa_circ_0006054
10425,0,Glioma,hsa_circ_0004619
10426,0,Glioma,hsa_circ_0008717
10427,0,Glioma,hsa_circ_0001667
10428,0,Glioma,hsa_circ_0093859
10429,0,Glioma,hsa_circ_0057129
10430,0,Breast cancer,hsa_circ_0001070
10431,0,Glioma,hsa_circ_0000098
10432,0,Breast cancer,hsa_circ_0000880
10433,0,Breast cancer,hsa_circ_0131980
10434,0,Glioma,hsa_circ_0000981
10435,0,Glioma,hsa_circ_0000732
10436,0,Breast cancer,hsa_circ_0024997
10437,0,Breast cancer,hsa_circ_0080121
10438,0,Glioma,hsa_circ_0000893
10439,0,Glioma,hsa_circ_0000911
10440,0,Breast cancer,hsa_circ_0067735
10441,0,Glioma,hsa_circ_0018293
10442,0,Glioma,hsa_circ_0001283
10443,0,Breast cancer,hsa_circ_0001512
10444,0,Breast cancer,hsa_circ_0001206
10445,0,Endometrial cancer,hsa_circ_0001445
10446,0,Colorectal cancer,hsa_circ_0070963
10447,0,Colorectal cancer,hsa_circ_0072765
10448,0,Colorectal cancer,hsa_circ_0054345
10449,0,Radiation-induced liver fibrosis,hsa_circ_0000069
10450,0,Radiation-induced liver fibrosis,hsa_circ_0001313
10451,0,Radiation-induced liver fibrosis,hsa_circ_0000677
10452,0,Radiation-induced liver fibrosis,hsa_circ_0001451
10453,0,Radiation-induced liver fibrosis,hsa_circ_0000504
10454,0,Radiation-induced liver fibrosis,hsa_circ_0082333
10455,0,Colorectal cancer,hsa_circ_0061893
10456,0,Colorectal cancer,hsa_circ_0013255
10457,0,Radiation-induced liver fibrosis,hsa_circ_0020397
10458,0,Radiation-induced liver fibrosis,hsa_circ_0014717
10459,0,Radiation-induced liver fibrosis,hsa_circ_0007006
10460,0,Radiation-induced liver fibrosis,hsa_circ_0000567
10461,0,Radiation-induced liver fibrosis,hsa_circ_0074930
10462,0,Radiation-induced liver fibrosis,hsa_circ_0048232
10463,0,Colorectal cancer,hsa_circ_0071410
10464,0,Radiation-induced liver fibrosis,hsa_circ_0007031
10465,0,Radiation-induced liver fibrosis,hsa_circ_0001724
10466,0,Radiation-induced liver fibrosis,hsa_circ_0008509
10467,0,Radiation-induced liver fibrosis,hsa_circ_0084021
10468,0,Radiation-induced liver fibrosis,hsa_circ_0006174
10469,0,Primary hepatic carcinoma,hsa_circ_0035381
10470,0,Primary hepatic carcinoma,hsa_circ_0017446
10471,0,Primary hepatic carcinoma,hsa_circ_0004277
10472,0,Acute myeloid leukemia,hsa_circ_0007915
10473,0,Acute myeloid leukemia,hsa_circ_0003028
10474,0,Primary hepatic carcinoma,hsa_circ_0075001
10475,0,Primary hepatic carcinoma,hsa_circ_0004136
10476,0,Acute myeloid leukemia,hsa_circ_0008604
10477,0,Acute myeloid leukemia,hsa_circ_0018004
10478,0,Liver cancer,hsa_circ_0004136
10479,0,Liver cancer,hsa_circ_0017446
10480,0,Acute myeloid leukemia,hsa_circ_0001173
10481,0,Acute myeloid leukemia,hsa_circ_0000842
10482,0,Liver cancer,hsa_circ_0075001
10483,0,Liver cancer,hsa_circ_0035381
10484,0,Acute myeloid leukemia,hsa_circ_0092278
10485,0,Liver cancer,hsa_circ_0004277
10486,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0002343
10487,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0069399
10488,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0011021
10489,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0001212
10490,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0001187
10491,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0034912
10492,0,Cervical carcinoma,hsa_circ_0058106
10493,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0031288
10494,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0007928
10495,0,Cervical cancer,hsa_circ_0024108
10496,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0087432
10497,0,Cervical cancer,hsa_circ_0058107
10498,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0008844
10499,0,Cervical cancer,hsa_circ_0036722
10500,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0018289
10501,0,Cervical carcinoma,hsa_circ_0058107
10502,0,Cervical carcinoma,hsa_circ_0024108
10503,0,Cervical carcinoma,hsa_circ_0036722
10504,0,Cervical carcinoma,hsa_circ_0002260
10505,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0091822
10506,0,Cervical cancer,hsa_circ_0001189
10507,0,Cervical carcinoma,hsa_circ_0001189
10508,0,Cervical cancer,hsa_circ_0002260
10509,0,Cervical cancer,hsa_circ_0058106
10510,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0089231
10511,0,Laryngeal squamous cell cancer tissues,hsa_circ_0006913
10512,0,Laryngeal squamous cell cancer tissues,hsa_circ_0041150
10513,0,Laryngeal squamous cell cancer tissues,hsa_circ_0005397
10514,0,Laryngeal squamous cell cancer tissues,hsa_circ_0078297
10515,0,Pancreatic ductal adenocarcinoma,hsa_circ_0088442
10516,0,Laryngeal squamous cell cancer tissues,hsa_circ_0000257
10517,0,Laryngeal squamous cell cancer tissues,hsa_circ_0005785
10518,0,Pancreatic ductal adenocarcinoma,hsa_circ_0023028
10519,0,Laryngeal squamous cell cancer tissues,hsa_circ_0008719
10520,0,Pancreatic ductal adenocarcinoma,hsa_circ_0002024
10521,0,Pancreatic ductal adenocarcinoma,hsa_circ_0091017
10522,0,Pancreatic ductal adenocarcinoma,hsa_circ_0003221
10523,0,Bladder cancer,hsa_circ_0006913
10524,0,Pancreatic ductal adenocarcinoma,hsa_circ_0002768
10525,0,Bladder cancer,hsa_circ_0005785
10526,0,Bladder cancer,hsa_circ_0078297
10527,0,Pancreatic ductal adenocarcinoma,hsa_circ_0082582
10528,0,Pancreatic ductal adenocarcinoma,hsa_circ_0001141
10529,0,Pancreatic ductal adenocarcinoma,hsa_circ_0061265
10530,0,Pancreatic ductal adenocarcinoma,hsa_circ_0001577
10531,0,Bladder cancer,hsa_circ_0041150
10532,0,Pancreatic ductal adenocarcinoma,hsa_circ_0002495
10533,0,Pancreatic ductal adenocarcinoma,hsa_circ_0007158
10534,0,Pancreatic ductal adenocarcinoma,hsa_circ_0000172
10535,0,Pancreatic ductal adenocarcinoma,hsa_circ_0041103
10536,0,Bladder cancer,hsa_circ_0000257
10537,0,Bladder cancer,hsa_circ_0008719
10538,0,Bladder cancer,hsa_circ_0005397
10539,0,Lung adenocarcinoma,hsa_circ_0001212
10540,0,Lung adenocarcinoma,hsa_circ_0008844
10541,0,Lung adenocarcinoma,hsa_circ_0018289
10542,0,Lung adenocarcinoma,hsa_circ_0091822
10543,0,Lung adenocarcinoma,hsa_circ_0089231
10544,0,Lung adenocarcinoma,hsa_circ_0011021
10545,0,Lung adenocarcinoma,hsa_circ_0087432
10546,0,Cervical carcinoma,hsa_circ_0013958
10547,0,Lung adenocarcinoma,hsa_circ_0007928
10548,0,Lung adenocarcinoma,hsa_circ_0034912
10549,0,Cervical cancer,hsa_circ_0012673
10550,0,Lung adenocarcinoma,hsa_circ_0031288
10551,0,Cervical cancer,hsa_circ_0013958
10552,0,Cervical carcinoma,hsa_circ_0012673
10553,0,Lung adenocarcinoma,hsa_circ_0002343
10554,0,Lung adenocarcinoma,hsa_circ_0001187
10555,0,Lung adenocarcinoma,hsa_circ_0069399
10556,0,Papillary thyroid carcinoma,hsa_circ_0002577
10557,0,Endometrial cancer,hsa_circ_0021553
10558,0,Endometrial cancer,hsa_circ_0067103
10559,0,Endometrial cancer,hsa_circ_0091894
10560,0,Endometrial cancer,hsa_circ_0008016
10561,0,Endometrial cancer,hsa_circ_0015278
10562,0,Endometrial cancer,hsa_circ_0004458
10563,0,Endometrial cancer,hsa_circ_0002111
10564,0,Endometrial cancer,hsa_circ_0081342
10565,0,Endometrial cancer,hsa_circ_0078738
10566,0,Endometrial cancer,hsa_circ_0003505
10567,0,Endometrial cancer,hsa_circ_0079891
10568,0,Endometrial cancer,hsa_circ_0064557
10569,0,Endometrial cancer,hsa_circ_0004846
10570,0,Endometrial cancer,hsa_circ_0092315
10571,0,Endometrial cancer,hsa_circ_0000516
10572,0,Papillary thyroid carcinoma,hsa_circ_0109046
10573,0,Clear cell renal cell carcinoma,hsa_circ_0003159
10574,0,Clear cell renal cell carcinoma,hsa_circ_0005927
10575,0,Clear cell renal cell carcinoma,hsa_circ_0001561
10576,0,Gastric cancer,hsa_circ_0000426
10577,0,Clear cell renal cell carcinoma,hsa_circ_0006127
10578,0,Clear cell renal cell carcinoma,hsa_circ_0061274
10579,0,Clear cell renal cell carcinoma,hsa_circ_0005529
10580,0,Clear cell renal cell carcinoma,hsa_circ_0047905
