,label,Disease Name,circBase ID
3938,0,Tuberculosis,hsa_circ_0078710
3939,0,Tuberculosis,hsa_circ_0017515
3940,0,Multiple sclerosis,hsa_circ_0040081
3941,0,Facet joint osteoarthritis,hsa_circ_0001313
3942,0,Osteoarthritis,hsa_circ_0082333
3943,0,Osteoarthritis,hsa_circ_0001451
3944,0,Diabetes retinopathy,hsa_circ_0005075
3945,0,Hepatoblastoma,hsa_circ_0043497
3946,0,Hepatoblastoma,hsa_circ_0030045
3947,0,Facet joint osteoarthritis,hsa_circ_0000504
3948,0,Multiple sclerosis,hsa_circ_0023117
3949,0,Multiple sclerosis,hsa_circ_0057336
3950,0,Multiple sclerosis,hsa_circ_0067745
3951,0,Facet joint osteoarthritis,hsa_circ_0007031
3952,0,Hepatoblastoma,hsa_circ_0000517
3953,0,Hepatocellular carcinoma,hsa_circ_0066922
3954,0,Multiple sclerosis,hsa_circ_0079549
3955,0,Multiple sclerosis,hsa_circ_0023110
3956,0,Multiple sclerosis,hsa_circ_0045510
3957,0,Rheumatoid arthritis,hsa_circ_0041731
3958,0,Hepatoblastoma,hsa_circ_0024892
3959,0,Diabetic retinopathy,hsa_circ_0001724
3960,0,Rheumatoid arthritis,hsa_circ_0005931
3961,0,Rheumatoid arthritis,hsa_circ_0045510
3962,0,Rheumatoid arthritis,hsa_circ_0079549
3963,0,Rheumatoid arthritis,hsa_circ_0062163
3964,0,Osteoarthritis,hsa_circ_0084021
3965,0,Multiple sclerosis,hsa_circ_0005931
3966,0,Hepatoblastoma,hsa_circ_0056731
3967,0,Rheumatoid arthritis,hsa_circ_0040081
3968,0,Diabetes retinopathy,hsa_circ_0001727
3969,0,Rheumatoid arthritis,hsa_circ_0015756
3970,0,Multiple sclerosis,hsa_circ_0041731
3971,0,Multiple sclerosis,hsa_circ_0043534
3972,0,Diabetes retinopathy,hsa_circ_0004018
3973,0,Rheumatoid arthritis,hsa_circ_0078710
3974,0,Hepatoblastoma,hsa_circ_0001400
3975,0,Hepatoblastoma,hsa_circ_0000519
3976,0,Rheumatoid arthritis,hsa_circ_0067745
3977,0,Osteoarthritis,hsa_circ_0008509
3978,0,Osteoarthritis,hsa_circ_0006174
3979,0,Osteoarthritis,hsa_circ_0048232
3980,0,Hepatocellular carcinoma,hsa_circ_0081108
3981,0,Hepatocellular carcinoma,hsa_circ_0087206
3982,0,Rheumatoid arthritis,hsa_circ_0066077
3983,0,Rheumatoid arthritis,hsa_circ_0023114
3984,0,Diabetic retinopathy,hsa_circ_0008509
3985,0,Hepatoblastoma,hsa_circ_0083964
3986,0,Hepatoblastoma,hsa_circ_0064996
3987,0,Facet joint osteoarthritis,hsa_circ_0084021
3988,0,Hepatoblastoma,hsa_circ_0032683
3989,0,Rheumatoid arthritis,hsa_circ_0023110
3990,0,Hepatocellular carcinoma,hsa_circ_0072410
3991,0,Hepatocellular carcinoma,hsa_circ_0068489
3992,0,Hepatoblastoma,hsa_circ_0052012
3993,0,Hepatoblastoma,hsa_circ_0001204
3994,0,Facet joint osteoarthritis,hsa_circ_0007006
3995,0,Multiple sclerosis,hsa_circ_0062163
3996,0,Facet joint osteoarthritis,hsa_circ_0074930
3997,0,Facet joint osteoarthritis,hsa_circ_0006174
3998,0,Hepatoblastoma,hsa_circ_0030569
3999,0,Facet joint osteoarthritis,hsa_circ_0008509
4000,0,Rheumatoid arthritis,hsa_circ_0043534
4001,0,Osteoarthritis,hsa_circ_0007006
4002,0,Osteoarthritis,hsa_circ_0074930
4003,0,Hepatocellular carcinoma,hsa_circ_0019069
4004,0,Facet joint osteoarthritis,hsa_circ_0048232
4005,0,Diabetic retinopathy,hsa_circ_0006174
4006,0,Pulmonary tuberculosis,hsa_circ_0008509
4007,0,Multiple sclerosis,hsa_circ_0078710
4008,0,Pulmonary tuberculosis,hsa_circ_0020397
4009,0,Colorectal cancer,hsa_circ_0005567
4010,0,Colorectal cancer,hsa_circ_0002113
4011,0,Pulmonary tuberculosis,hsa_circ_0084021
4012,0,Colorectal cancer,hsa_circ_0008797
4013,0,Colorectal cancer,hsa_circ_0000681
4014,0,Hepatoblastoma,hsa_circ_0000700
4015,0,Diabetic retinopathy,hsa_circ_0000567
4016,0,Pulmonary tuberculosis,hsa_circ_0007031
4017,0,Pulmonary tuberculosis,hsa_circ_0000504
4018,0,Tuberculosis,hsa_circ_0062163
4019,0,Pulmonary tuberculosis,hsa_circ_0001313
4020,0,Colorectal cancer,hsa_circ_0002362
4021,0,Tuberculosis,hsa_circ_0067745
4022,0,Diabetic retinopathy,hsa_circ_0082333
4023,0,Osteoarthritis,hsa_circ_0007031
4024,0,Hepatoblastoma,hsa_circ_0003524
4025,0,Osteoarthritis,hsa_circ_0000504
4026,0,Hepatoblastoma,hsa_circ_0004315
4027,0,Facet joint osteoarthritis,hsa_circ_0000567
4028,0,Hepatoblastoma,hsa_circ_0060144
4029,0,Hepatoblastoma,hsa_circ_0001216
4030,0,Facet joint osteoarthritis,hsa_circ_0000069
4031,0,Pulmonary tuberculosis,hsa_circ_0000069
4032,0,Pulmonary tuberculosis,hsa_circ_0000677
4033,0,Diabetic retinopathy,hsa_circ_0001313
4034,0,Pulmonary tuberculosis,hsa_circ_0082333
4035,0,Diabetes retinopathy,hsa_circ_0085154
4036,0,Multiple sclerosis,hsa_circ_0017515
4037,0,Osteoarthritis,hsa_circ_0020397
4038,0,Hepatoblastoma,hsa_circ_0088036
4039,0,Diabetic retinopathy,hsa_circ_0000504
4040,0,Tuberculosis,hsa_circ_0079549
4041,0,Tuberculosis,hsa_circ_0045510
4042,0,Tuberculosis,hsa_circ_0005931
4043,0,Tuberculosis,hsa_circ_0041731
4044,0,Tuberculosis,hsa_circ_0043534
4045,0,Tuberculosis,hsa_circ_0023110
4046,0,Tuberculosis,hsa_circ_0023114
4047,0,Tuberculosis,hsa_circ_0066077
4048,0,Tuberculosis,hsa_circ_0023117
4049,0,Tuberculosis,hsa_circ_0057336
4050,0,Tuberculosis,hsa_circ_0072359
4051,0,Diabetic retinopathy,hsa_circ_0000069
4052,0,Diabetic retinopathy,hsa_circ_0007031
4053,0,Osteoarthritis,hsa_circ_0001724
4054,0,Colorectal cancer,hsa_circ_0045714
4055,0,Diabetes retinopathy,hsa_circ_0000130
4056,0,Diabetes retinopathy,hsa_circ_0075736
4057,0,Hepatoblastoma,hsa_circ_0106803
4058,0,Hepatoblastoma,hsa_circ_0079284
4059,0,Pulmonary tuberculosis,hsa_circ_0001724
4060,0,Hepatoblastoma,hsa_circ_0006502
4061,0,Hepatoblastoma,hsa_circ_0044234
4062,0,Colorectal cancer,hsa_circ_0005105
4063,0,Hepatoblastoma,hsa_circ_0005086
4064,0,Colorectal cancer,hsa_circ_0002908
4065,0,Colorectal cancer,hsa_circ_0063179
4066,0,Colorectal cancer,hsa_circ_0000414
4067,0,Facet joint osteoarthritis,hsa_circ_0001724
4068,0,Diabetes retinopathy,hsa_circ_0007874
4069,0,Diabetic retinopathy,hsa_circ_0084021
4070,0,Pulmonary tuberculosis,hsa_circ_0001451
4071,0,Facet joint osteoarthritis,hsa_circ_0000677
4072,0,Tuberculosis,hsa_circ_0015756
4073,0,Diabetic retinopathy,hsa_circ_0020397
4074,0,Osteoarthritis,hsa_circ_0000069
4075,0,Hepatocellular carcinoma,hsa_circ_0026372
4076,0,Pulmonary tuberculosis,hsa_circ_0014717
4077,0,Hepatocellular carcinoma,hsa_circ_0030055
4078,0,Hepatocellular carcinoma,hsa_circ_0057093
4079,0,Hepatocellular carcinoma,hsa_circ_0026388
4080,0,Hepatocellular carcinoma,hsa_circ_0041796
4081,0,Hepatocellular carcinoma,hsa_circ_0087215
4082,0,Hepatocellular carcinoma,hsa_circ_0081162
4083,0,Tuberculosis,hsa_circ_0040081
4084,0,Rheumatoid arthritis,hsa_circ_0072359
4085,0,Colorectal cancer,hsa_circ_0008310
4086,0,Rheumatoid arthritis,hsa_circ_0057336
4087,0,Pulmonary tuberculosis,hsa_circ_0007006
4088,0,Pulmonary tuberculosis,hsa_circ_0074930
4089,0,Pulmonary tuberculosis,hsa_circ_0048232
4090,0,Pulmonary tuberculosis,hsa_circ_0006174
4091,0,Colorectal cancer,hsa_circ_0087537
4092,0,Colorectal cancer,hsa_circ_0072668
4093,0,Colorectal cancer,hsa_circ_0071896
4094,0,Colorectal cancer,hsa_circ_0063781
4095,0,Colorectal cancer,hsa_circ_0053743
4096,0,Colorectal cancer,hsa_circ_0029067
4097,0,Colorectal cancer,hsa_circ_0005127
4098,0,Hepatoblastoma,hsa_circ_0005402
4099,0,Hepatoblastoma,hsa_circ_0035560
4100,0,Rheumatoid arthritis,hsa_circ_0023117
4101,0,Colorectal cancer,hsa_circ_0065932
4102,0,Facet joint osteoarthritis,hsa_circ_0014717
4103,0,Osteoarthritis,hsa_circ_0014717
4104,0,Colorectal cancer,hsa_circ_0012107
4105,0,Diabetic retinopathy,hsa_circ_0000677
4106,0,Colorectal cancer,hsa_circ_0003266
4107,0,Colorectal cancer,hsa_circ_0080425
4108,0,Colorectal cancer,hsa_circ_0020929
4109,0,Diabetes retinopathy,hsa_circ_0067531
4110,0,Colorectal cancer,hsa_circ_0112616
4111,0,Colorectal cancer,hsa_circ_0063981
4112,0,Rheumatoid arthritis,hsa_circ_0017515
4113,0,Diabetic retinopathy,hsa_circ_0001451
4114,0,Diabetes retinopathy,hsa_circ_0005986
4115,0,Osteoarthritis,hsa_circ_0001313
4116,0,Osteoarthritis,hsa_circ_0000567
4117,0,Pulmonary tuberculosis,hsa_circ_0000567
4118,0,Colorectal cancer,hsa_circ_0000589
4119,0,Facet joint osteoarthritis,hsa_circ_0082333
4120,0,Facet joint osteoarthritis,hsa_circ_0001451
4121,0,Diabetes retinopathy,hsa_circ_0005273
4122,0,Tuberculosis,hsa_circ_0008016
4123,0,Repeated implantation failure,hsa_circ_0001451
4124,0,Tuberculosis,hsa_circ_0067103
4125,0,Tuberculosis,hsa_circ_0079891
4126,0,Tuberculosis,hsa_circ_0078738
4127,0,Tuberculosis,hsa_circ_0092315
4128,0,Repeated implantation failure,hsa_circ_0082333
4129,0,Tuberculosis,hsa_circ_0091894
4130,0,Tuberculosis,hsa_circ_0000516
4131,0,Repeated implantation failure,hsa_circ_0000069
4132,0,Systemic lupus erythematosus,hsa_circ_0001910
4133,0,Tuberculosis,hsa_circ_0064557
4134,0,Systemic lupus erythematosus,hsa_circ_0016347
4135,0,Hepatic steatosis,hsa_circ_0092509
4136,0,Systemic lupus erythematosus,hsa_circ_0071989
4137,0,Ovarian endometriosis,hsa_circ_0001724
4138,0,Tuberculosis,hsa_circ_0021553
4139,0,Systemic lupus erythematosus,hsa_circ_0056288
4140,0,Tuberculosis,hsa_circ_0015278
4141,0,Ovarian endometriosis,hsa_circ_0082333
4142,0,Ovarian endometriosis,hsa_circ_0007006
4143,0,Lupus nephritis,hsa_circ_0006174
4144,0,Osteosarcoma,hsa_circ_0055377
4145,0,Osteosarcoma,hsa_circ_0002271
4146,0,Hepatic steatosis,hsa_circ_0001910
4147,0,Osteosarcoma,hsa_circ_0084615
4148,0,Osteosarcoma,hsa_circ_0004372
4149,0,Lupus nephritis,hsa_circ_0048232
4150,0,Lupus nephritis,hsa_circ_0074930
4151,0,Osteosarcoma,hsa_circ_0046367
4152,0,Ovarian endometriosis,hsa_circ_0000069
4153,0,Lupus nephritis,hsa_circ_0008509
4154,0,Hepatic steatosis,hsa_circ_0001564
4155,0,Lupus nephritis,hsa_circ_0007006
4156,0,Ovarian endometriosis,hsa_circ_0007031
4157,0,Ovarian endometriosis,hsa_circ_0000504
4158,0,Repeated implantation failure,hsa_circ_0001724
4159,0,Hepatic steatosis,hsa_circ_0071989
4160,0,Thoracic aortic dissection,hsa_circ_0056288
4161,0,Ovarian endometriosis,hsa_circ_0001313
4162,0,Tuberculosis,hsa_circ_0081342
4163,0,Tuberculosis,hsa_circ_0003505
4164,0,Tuberculosis,hsa_circ_0004846
4165,0,Hepatic steatosis,hsa_circ_0009910
4166,0,Lupus nephritis,hsa_circ_0084021
4167,0,Osteosarcoma,hsa_circ_0079929
4168,0,Systemic lupus erythematosus,hsa_circ_0002346
4169,0,Ovarian endometriosis,hsa_circ_0074930
4170,0,Ovarian endometriosis,hsa_circ_0048232
4171,0,Repeated implantation failure,hsa_circ_0001313
4172,0,Ovarian endometriosis,hsa_circ_0006174
4173,0,Repeated implantation failure,hsa_circ_0000504
4174,0,Repeated implantation failure,hsa_circ_0007031
4175,0,Ovarian endometriosis,hsa_circ_0008509
4176,0,Ovarian endometriosis,hsa_circ_0084021
4177,0,Hepatic steatosis,hsa_circ_0001821
4178,0,Repeated implantation failure,hsa_circ_0020397
4179,0,Osteosarcoma,hsa_circ_0067175
4180,0,Osteosarcoma,hsa_circ_0005525
4181,0,Systemic lupus erythematosus,hsa_circ_0064644
4182,0,Ovarian endometriosis,hsa_circ_0020397
4183,0,Ovarian endometriosis,hsa_circ_0001451
4184,0,Systemic lupus erythematosus,hsa_circ_0002886
4185,0,Systemic lupus erythematosus,hsa_circ_0050102
4186,0,Thoracic aortic dissection,hsa_circ_0001910
4187,0,Thoracic aortic dissection,hsa_circ_0071989
4188,0,Ovarian endometriosis,hsa_circ_0000677
4189,0,Systemic lupus erythematosus,hsa_circ_0000072
4190,0,Repeated implantation failure,hsa_circ_0000567
4191,0,Systemic lupus erythematosus,hsa_circ_0002052
4192,0,Hepatic steatosis,hsa_circ_0056288
4193,0,Osteosarcoma,hsa_circ_0046366
4194,0,Colorectal cancer,hsa_circ_0003922
4195,0,Colorectal cancer,hsa_circ_0001819
4196,0,Osteosarcoma,hsa_circ_0002082
4197,0,Osteosarcoma,hsa_circ_0000367
4198,0,Osteosarcoma,hsa_circ_0007850
4199,0,Osteosarcoma,hsa_circ_0004121
4200,0,Osteosarcoma,hsa_circ_0014724
4201,0,Lupus nephritis,hsa_circ_0000567
4202,0,Infantile hemangioma,hsa_circ_0007006
4203,0,Infantile hemangioma,hsa_circ_0074930
4204,0,Infantile hemangioma,hsa_circ_0048232
4205,0,Lupus nephritis,hsa_circ_0014717
4206,0,Infantile hemangioma,hsa_circ_0006174
4207,0,Infantile hemangioma,hsa_circ_0084021
4208,0,Multiple sclerosis,hsa_circ_0002111
4209,0,Lupus nephritis,hsa_circ_0001724
4210,0,Thoracic aortic dissection,hsa_circ_0001821
4211,0,Multiple sclerosis,hsa_circ_0004458
4212,0,Multiple sclerosis,hsa_circ_0015278
4213,0,Multiple sclerosis,hsa_circ_0008016
4214,0,Lupus nephritis,hsa_circ_0082333
4215,0,Multiple sclerosis,hsa_circ_0021553
4216,0,Infantile hemangioma,hsa_circ_0008509
4217,0,Lupus nephritis,hsa_circ_0001451
4218,0,Colorectal cancer,hsa_circ_0001550
4219,0,Colorectal cancer,hsa_circ_0044353
4220,0,Systemic lupus erythematosus,hsa_circ_0001821
4221,0,Infantile hemangioma,hsa_circ_0001724
4222,0,Infantile hemangioma,hsa_circ_0020397
4223,0,Papillary thyroid carcinoma,hsa_circ_0083964
4224,0,Papillary thyroid carcinoma,hsa_circ_0064996
4225,0,Papillary thyroid carcinoma,hsa_circ_0032683
4226,0,Papillary thyroid carcinoma,hsa_circ_0052012
4227,0,Papillary thyroid carcinoma,hsa_circ_0000517
4228,0,Papillary thyroid carcinoma,hsa_circ_0000519
4229,0,Colorectal cancer,hsa_circ_0087862
4230,0,Papillary thyroid carcinoma,hsa_circ_0001400
4231,0,Papillary thyroid carcinoma,hsa_circ_0024892
4232,0,Infantile hemangioma,hsa_circ_0007031
4233,0,Infantile hemangioma,hsa_circ_0000504
4234,0,Infantile hemangioma,hsa_circ_0001313
4235,0,Osteosarcoma,hsa_circ_0001866
4236,0,Infantile hemangioma,hsa_circ_0000069
4237,0,Infantile hemangioma,hsa_circ_0000677
4238,0,Infantile hemangioma,hsa_circ_0001451
4239,0,Infantile hemangioma,hsa_circ_0082333
4240,0,Papillary thyroid carcinoma,hsa_circ_0056731
4241,0,Multiple sclerosis,hsa_circ_0079891
4242,0,Hepatic steatosis,hsa_circ_0064644
4243,0,Lupus nephritis,hsa_circ_0000677
4244,0,Rheumatoid arthritis,hsa_circ_0004846
4245,0,Rheumatoid arthritis,hsa_circ_0003505
4246,0,Rheumatoid arthritis,hsa_circ_0081342
4247,0,Multiple sclerosis,hsa_circ_0091894
4248,0,Multiple sclerosis,hsa_circ_0092315
4249,0,Multiple sclerosis,hsa_circ_0078738
4250,0,Lupus nephritis,hsa_circ_0001313
4251,0,Colorectal cancer,hsa_circ_0000673
4252,0,Colorectal cancer,hsa_circ_0023115
4253,0,Rheumatoid arthritis,hsa_circ_0000516
4254,0,Colorectal cancer,hsa_circ_0026143
4255,0,Multiple sclerosis,hsa_circ_0081342
4256,0,Multiple sclerosis,hsa_circ_0003505
4257,0,Multiple sclerosis,hsa_circ_0004846
4258,0,Multiple sclerosis,hsa_circ_0000516
4259,0,Multiple sclerosis,hsa_circ_0064557
4260,0,Lupus nephritis,hsa_circ_0000069
4261,0,Colorectal cancer,hsa_circ_0002198
4262,0,Colorectal cancer,hsa_circ_0000175
4263,0,Colorectal cancer,hsa_circ_0000219
4264,0,Colorectal cancer,hsa_circ_0062557
4265,0,Rheumatoid arthritis,hsa_circ_0064557
4266,0,Rheumatoid arthritis,hsa_circ_0078738
4267,0,Colorectal cancer,hsa_circ_0070616
4268,0,Hepatic steatosis,hsa_circ_0002886
4269,0,Hepatic steatosis,hsa_circ_0050102
4270,0,Hepatic steatosis,hsa_circ_0000072
4271,0,Hepatic steatosis,hsa_circ_0002052
4272,0,Lupus nephritis,hsa_circ_0020397
4273,0,Hepatic steatosis,hsa_circ_0002346
4274,0,Multiple sclerosis,hsa_circ_0067103
4275,0,Rheumatoid arthritis,hsa_circ_0002111
4276,0,Rheumatoid arthritis,hsa_circ_0004458
4277,0,Rheumatoid arthritis,hsa_circ_0015278
4278,0,Rheumatoid arthritis,hsa_circ_0008016
4279,0,Rheumatoid arthritis,hsa_circ_0021553
4280,0,Rheumatoid arthritis,hsa_circ_0079891
4281,0,Rheumatoid arthritis,hsa_circ_0067103
4282,0,Lupus nephritis,hsa_circ_0007031
4283,0,Lupus nephritis,hsa_circ_0000504
4284,0,Rheumatoid arthritis,hsa_circ_0091894
4285,0,Colorectal cancer,hsa_circ_0079385
4286,0,Rheumatoid arthritis,hsa_circ_0092315
4287,0,Colorectal cancer,hsa_circ_0023984
4288,0,Colorectal cancer,hsa_circ_0006935
4289,0,Colorectal cancer,hsa_circ_0003258
4290,0,Colorectal cancer,hsa_circ_0051239
4291,0,Repeated implantation failure,hsa_circ_0000677
4292,0,Papillary thyroid carcinoma,hsa_circ_0106803
4293,0,Repeated implantation failure,hsa_circ_0014717
4294,0,Systemic lupus erythematosus,hsa_circ_0092509
4295,0,Infantile hemangioma,hsa_circ_0014717
4296,0,Ovarian endometriosis,hsa_circ_0000567
4297,0,Papillary thyroid carcinoma,hsa_circ_0035560
4298,0,Papillary thyroid carcinoma,hsa_circ_0005402
4299,0,Papillary thyroid carcinoma,hsa_circ_0000700
4300,0,Ovarian endometriosis,hsa_circ_0014717
4301,0,Osteosarcoma,hsa_circ_0046599
4302,0,Osteosarcoma,hsa_circ_0034398
4303,0,Osteosarcoma,hsa_circ_0003146
4304,0,Tuberculosis,hsa_circ_0002111
4305,0,Thoracic aortic dissection,hsa_circ_0064644
4306,0,Thoracic aortic dissection,hsa_circ_0050102
4307,0,Osteosarcoma,hsa_circ_0092374
4308,0,Papillary thyroid carcinoma,hsa_circ_0079284
4309,0,Thoracic aortic dissection,hsa_circ_0000072
4310,0,Thoracic aortic dissection,hsa_circ_0001564
4311,0,Infantile hemangioma,hsa_circ_0000567
4312,0,Systemic lupus erythematosus,hsa_circ_0001564
4313,0,Systemic lupus erythematosus,hsa_circ_0009910
4314,0,Papillary thyroid carcinoma,hsa_circ_0006502
4315,0,Papillary thyroid carcinoma,hsa_circ_0044234
4316,0,Papillary thyroid carcinoma,hsa_circ_0005086
4317,0,Thoracic aortic dissection,hsa_circ_0002886
4318,0,Tuberculosis,hsa_circ_0004458
4319,0,Thoracic aortic dissection,hsa_circ_0002052
4320,0,Repeated implantation failure,hsa_circ_0008509
4321,0,Hepatic steatosis,hsa_circ_0016347
4322,0,Thoracic aortic dissection,hsa_circ_0016347
4323,0,Osteosarcoma,hsa_circ_0008615
4324,0,Osteosarcoma,hsa_circ_0021549
4325,0,Papillary thyroid carcinoma,hsa_circ_0001216
4326,0,Papillary thyroid carcinoma,hsa_circ_0060144
4327,0,Thoracic aortic dissection,hsa_circ_0009910
4328,0,Papillary thyroid carcinoma,hsa_circ_0043497
4329,0,Papillary thyroid carcinoma,hsa_circ_0004315
4330,0,Repeated implantation failure,hsa_circ_0084021
4331,0,Thoracic aortic dissection,hsa_circ_0092509
4332,0,Papillary thyroid carcinoma,hsa_circ_0030045
4333,0,Papillary thyroid carcinoma,hsa_circ_0001417
4334,0,Papillary thyroid carcinoma,hsa_circ_0030569
4335,0,Colorectal cancer,hsa_circ_0043138
4336,0,Repeated implantation failure,hsa_circ_0048232
4337,0,Repeated implantation failure,hsa_circ_0074930
4338,0,Repeated implantation failure,hsa_circ_0007006
4339,0,Repeated implantation failure,hsa_circ_0006174
4340,0,Papillary thyroid carcinoma,hsa_circ_0001204
4341,0,Papillary thyroid carcinoma,hsa_circ_0088036
4342,0,Osteosarcoma,hsa_circ_0040705
4343,0,Thoracic aortic dissection,hsa_circ_0002346
4344,0,Papillary thyroid carcinoma,hsa_circ_0003524
4345,0,Colon cancer,hsa_circ_0006460
4346,0,Colon cancer,hsa_circ_0004872
4347,0,Glioblastoma multiforme,hsa_circ_0001006
4348,0,Colon cancer,hsa_circ_0003586
4349,0,Glioblastoma,hsa_circ_0001006
4350,0,Colon cancer,hsa_circ_0005603
4351,0,Colon cancer,hsa_circ_0002968
4352,0,Colon cancer,hsa_circ_0000199
4353,0,Colon cancer,hsa_circ_0001566
4354,0,Glioblastoma multiforme,hsa_circ_0031583
4355,0,Glioblastoma multiforme,hsa_circ_0001461
4356,0,Colon cancer,hsa_circ_0008345
4357,0,Glioblastoma,hsa_circ_0001461
4358,0,Glioblastoma,hsa_circ_0031583
4359,0,Heart disease,hsa_circ_0000638
4360,0,Glioblastoma,hsa_circ_0016760
4361,0,Glioblastoma multiforme,hsa_circ_0014130
4362,0,Glioblastoma multiforme,hsa_circ_0007385
4363,0,Non-small cell lung cancer,hsa_circ_0006460
4364,0,Glioblastoma,hsa_circ_0007385
4365,0,Non-small cell lung cancer,hsa_circ_0002968
4366,0,Glioblastoma multiforme,hsa_circ_0043256
4367,0,Non-small cell lung cancer,hsa_circ_0005603
4368,0,Non-small cell lung cancer,hsa_circ_0008345
4369,0,Non-small cell lung cancer,hsa_circ_0004872
4370,0,Non-small cell lung cancer,hsa_circ_0003586
4371,0,Glioblastoma multiforme,hsa_circ_0016760
4372,0,Non-small cell lung cancer,hsa_circ_0001566
4373,0,Glioblastoma,hsa_circ_0014130
4374,0,Non-small cell lung cancer,hsa_circ_0000199
4375,0,Glioblastoma,hsa_circ_0043256
4376,0,Thoracic aortic dissection,hsa_circ_0085616
4377,0,Systemic lupus erythematosus,hsa_circ_0085616
4378,0,Glioblastoma multiforme,hsa_circ_0074930
4379,0,Glioblastoma multiforme,hsa_circ_0001313
4380,0,Glioblastoma,hsa_circ_0000567
4381,0,Glioblastoma multiforme,hsa_circ_0084021
4382,0,Glioblastoma multiforme,hsa_circ_0007006
4383,0,Glioblastoma,hsa_circ_0007031
4384,0,Glioblastoma,hsa_circ_0000504
4385,0,Glioblastoma multiforme,hsa_circ_0048232
4386,0,Glioblastoma,hsa_circ_0014717
4387,0,Glioblastoma,hsa_circ_0001313
4388,0,Glioblastoma multiforme,hsa_circ_0006174
4389,0,Glioblastoma,hsa_circ_0082333
4390,0,Glioblastoma multiforme,hsa_circ_0082333
4391,0,Glioblastoma,hsa_circ_0001451
4392,0,Glioblastoma multiforme,hsa_circ_0008509
4393,0,Glioblastoma,hsa_circ_0000677
4394,0,Glioblastoma multiforme,hsa_circ_0001724
4395,0,Glioblastoma multiforme,hsa_circ_0020397
4396,0,Glioblastoma multiforme,hsa_circ_0000567
4397,0,Glioblastoma,hsa_circ_0008509
4398,0,Glioblastoma,hsa_circ_0007006
4399,0,Glioblastoma,hsa_circ_0006174
4400,0,Glioblastoma,hsa_circ_0084021
4401,0,Glioblastoma,hsa_circ_0000069
4402,0,Glioblastoma multiforme,hsa_circ_0000069
4403,0,Glioblastoma,hsa_circ_0001724
4404,0,Colorectal cancer,hsa_circ_0001566
4405,0,Colorectal cancer,hsa_circ_0000199
4406,0,Glioblastoma multiforme,hsa_circ_0000504
4407,0,Glioblastoma multiforme,hsa_circ_0007031
4408,0,Colorectal cancer,hsa_circ_0002968
4409,0,Glioblastoma,hsa_circ_0020397
4410,0,Colorectal cancer,hsa_circ_0004872
4411,0,Colorectal cancer,hsa_circ_0003586
4412,0,Glioblastoma multiforme,hsa_circ_0001451
4413,0,Glioblastoma multiforme,hsa_circ_0000677
4414,0,Glioblastoma multiforme,hsa_circ_0014717
4415,0,Colorectal cancer,hsa_circ_0008345
4416,0,Colorectal cancer,hsa_circ_0005603
4417,0,Glioblastoma,hsa_circ_0048232
4418,0,Colorectal cancer,hsa_circ_0006460
4419,0,Glioblastoma,hsa_circ_0074930
4420,0,Glioblastoma,hsa_circ_0087432
4421,0,Cervical carcinoma,hsa_circ_0000199
4422,0,Glioblastoma,hsa_circ_0002343
4423,0,Glioblastoma,hsa_circ_0069399
4424,0,Cervical carcinoma,hsa_circ_0004872
4425,0,Cervical carcinoma,hsa_circ_0008345
4426,0,Glioblastoma,hsa_circ_0008844
4427,0,Glioblastoma,hsa_circ_0007928
4428,0,Glioblastoma,hsa_circ_0001187
4429,0,Cervical carcinoma,hsa_circ_0005603
4430,0,Cervical carcinoma,hsa_circ_0006460
4431,0,Cervical carcinoma,hsa_circ_0001566
4432,0,Cervical carcinoma,hsa_circ_0002968
4433,0,Glioblastoma,hsa_circ_0091822
4434,0,Glioblastoma,hsa_circ_0001212
4435,0,Cervical carcinoma,hsa_circ_0003586
4436,0,Glioblastoma,hsa_circ_0089231
4437,0,Glioblastoma multiforme,hsa_circ_0001187
4438,0,Cervical cancer,hsa_circ_0001566
4439,0,Glioblastoma multiforme,hsa_circ_0002343
4440,0,Glioblastoma multiforme,hsa_circ_0069399
4441,0,Glioblastoma multiforme,hsa_circ_0008844
4442,0,Glioblastoma multiforme,hsa_circ_0001212
4443,0,Glioblastoma multiforme,hsa_circ_0018289
4444,0,Cervical cancer,hsa_circ_0005603
4445,0,Cervical cancer,hsa_circ_0000199
4446,0,Cervical cancer,hsa_circ_0008345
4447,0,Glioblastoma,hsa_circ_0011021
4448,0,Glioblastoma multiforme,hsa_circ_0087432
4449,0,Glioblastoma,hsa_circ_0034912
4450,0,Glioblastoma multiforme,hsa_circ_0091822
4451,0,Cervical cancer,hsa_circ_0002968
4452,0,Glioblastoma,hsa_circ_0031288
4453,0,Glioblastoma multiforme,hsa_circ_0031288
4454,0,Glioblastoma multiforme,hsa_circ_0034912
4455,0,Glioblastoma multiforme,hsa_circ_0011021
4456,0,Glioblastoma multiforme,hsa_circ_0007928
4457,0,Cervical cancer,hsa_circ_0003586
4458,0,Cervical cancer,hsa_circ_0004872
4459,0,Cervical cancer,hsa_circ_0006460
4460,0,Glioblastoma multiforme,hsa_circ_0089231
4461,0,Glioblastoma,hsa_circ_0018289
4462,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0006460
4463,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0002968
4464,0,Hypopharyngeal squamous cell carcinoma,hsa_circ_0000199
4465,0,Glioblastoma,hsa_circ_0058106
